year,fear,ideology,insurgent,qaeda,reign,terror,terrorism,terrorization,violence
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1995.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0
1995.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1995.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1995.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
1995.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0
1995.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1995.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1995.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1995.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,3.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
1996.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1996.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0
1996.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1996.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1996.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1996.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1997.0,4.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1997.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0
1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
1997.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1997.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
1997.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,1.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,8.0
1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
1997.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
1997.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
